,dataset,sequence,delentropy,blur,brightness distance,t1,t2,t3,r1,r2,r3
33,subpipe,Chunk1,-0.0,,,-0.0011560916750130293,0.0004338082550674939,0.0005279625914950043,-3.2141643733179056e-05,-2.939155779378326e-05,1.603024561760502e-05
34,subpipe,Chunk2,-0.0,,,0.00042448974364538996,0.001096535448460424,0.0012625482203645019,9.663770906145079e-05,-0.0005238544514202232,-1.84850994400751e-05
35,subpipe,Chunk2,-0.0,,,0.0002100849141881853,0.0024851193503818486,0.00045473880828616087,0.0006352090647126157,-1.5406838421248174e-05,1.5885371677898512e-05
36,subpipe,Chunk0,-0.0,,,0.002885209877457643,0.0047507518494919925,0.008362743515434428,-0.00021099829933636163,-0.0006545209294349012,-1.4771588604887454e-05
37,subpipe,Chunk1,-0.0,,,0.001212666289866672,0.0005324642779016979,0.0009827632429527113,0.0006752957785976315,0.0006500582168732978,4.8987775186042835e-05
38,subpipe,Chunk1,-0.0,,,0.002903324495078329,0.00210761741978166,-3.271487641806158e-05,-0.000699492686347692,-4.33734395842957e-05,1.6192811281425e-05
39,subpipe,Chunk1,-0.0,,,0.003772365066336592,0.0028615208391510657,0.0014932690323599172,-0.0006994902959293866,-4.3370359642974486e-05,1.619167529405411e-05
40,subpipe,Chunk1,-0.0,,,0.00256408537938496,0.0024856757128754138,0.0011316029827445424,0.0007743907989402551,-5.112047633944843e-06,-0.00011507758673544729
41,subpipe,Chunk0,-0.0,,,-0.034804189835218526,-0.0058229875674238865,-0.0017566907316282842,-0.0014347362175780756,-0.0001777101166062327,0.001417027192894386
42,subpipe,Chunk0,-0.0,,,0.013021148655182783,0.010307013448148475,-0.005795332028759969,0.003307501332848651,-7.50459293447624e-05,0.002014427260808171
43,subpipe,Chunk0,-0.0,,,-0.028956314234826214,0.0035512889734882927,-0.0030276800196210197,-0.004034293899595342,-0.00019918132456290942,0.000678894230691989
44,subpipe,Chunk3,-0.0,,,0.002048839344402845,0.005512165194987565,0.0024657119550574474,-4.017118032653652e-05,-2.1068052082914257e-05,2.5740727539296468e-05
45,subpipe,Chunk3,-0.0,,,-0.016145607002314037,-0.0016891494068426726,-0.0013048919249759113,-0.005367050950149625,-0.0013446265445899227,-0.0008662696149890305
46,subpipe,Chunk3,-0.0,,,0.0006675122583757562,0.005368997655832843,-0.0003735019658033017,0.00042912425188559975,-1.972534044260402e-05,1.5934215532152368e-05
47,subpipe,Chunk0,-0.0,,,0.013980433257629099,-0.007707150410267474,-0.0040404981378280086,0.002307087907684345,0.003445029833498065,0.003253058478629457
48,subpipe,Chunk3,-0.0,,,0.0011060443645714427,0.002317353655126795,0.0011353638484558242,0.0006715537892971402,0.0005018636118480417,3.8108816623459835e-05
49,subpipe,Chunk1,-0.0,,,-0.0012938138097830557,-0.0004894848325202981,0.0008562099247797797,0.0006629415200979208,0.00042949580300111147,4.6248769409293034e-05
50,subpipe,Chunk0,-0.0,,,0.017492490789746483,-0.002155447606844992,0.0005194891318133969,-0.0020258337967602605,0.001151302894193688,0.0014550925816731698
51,subpipe,Chunk4,-0.0,,,0.00034144729420092793,-0.002924519981276486,-0.0026226166516918146,0.0054053522260212065,-0.0013003876700205502,0.0026100207000687298
52,subpipe,Chunk3,-0.0,,,-0.03579789771319098,-0.0054155495337812765,-0.0016187368364791296,-0.0013146382866431375,-0.0024528563771302426,0.002339580878382225
53,subpipe,Chunk4,-0.0,,,0.008531757074712718,0.007252445574797277,-0.0024061572111591235,-2.7261917997103967e-05,-0.00021812626800543118,0.004098375855243214
54,subpipe,Chunk2,-0.0,,,-0.0008229351626184835,0.0012932574785451706,0.0011635563607876904,0.0006692537436916715,0.00047812486696450476,-0.0001331889653265598
55,subpipe,Chunk1,-0.0,,,0.0013083827523605641,0.0009307363348117987,0.0011378385472090608,-0.0004638111795245938,0.0001812563971356093,2.9676273955341412e-05
56,subpipe,Chunk4,-0.0,,,0.0015099573785784764,-0.0030395978759280855,0.0010154756170337323,0.0006352063133055324,-1.557623112067951e-05,1.587033965557941e-05
57,subpipe,Chunk1,-0.0,,,0.0017338439548312036,0.003224711592446251,0.0008100704008888038,-3.2699896170036976e-05,-6.798834763590511e-06,-0.0003588325963208996
58,subpipe,Chunk0,-0.0,,,0.012074983905793655,-0.0013667523657369643,-0.0012146532403622078,0.0007592626832067065,0.0005390671516957071,0.0007846277399201668
59,subpipe,Chunk4,-0.0,,,0.0007029544937768379,-0.004839029762634317,0.0007403777949346358,0.0006352035394819523,-1.551041122489785e-05,1.5881286084052653e-05
60,subpipe,Chunk0,-0.0,,,-0.011455762340398449,0.0002279373453517607,-0.0010797667324467272,-0.0018718279637388033,-0.0027584339875048997,-0.0012759221678255643
61,subpipe,Chunk3,-0.0,,,0.0008377360804969871,-0.00046147944059914684,-0.0008160307666061115,0.0032851800933623625,0.002703776564413283,-0.001332936925667588
62,subpipe,Chunk4,-0.0,,,0.007659728782980529,0.005688425134384206,-0.0057668490523669165,0.0009159895345823726,-0.00222191037046301,-0.0009423379998250803
63,subpipe,Chunk3,-0.0,,,-0.030052596900347655,-0.0038172475356113953,-0.0018407002630729495,0.007267145178085784,0.0008010208618607746,-0.001142699554197019
64,subpipe,Chunk1,-0.0,,,0.00012114574246597437,0.0003470551859542513,0.0010464358649586762,-3.8866384991276296e-05,-0.000129190087462638,8.654636318698102e-06
65,subpipe,Chunk3,-0.0,,,-0.03233145283541143,-0.007674888146470054,-0.0012569821526117464,0.013646803282399615,0.000927621907859247,0.002785411634132601
66,subpipe,Chunk1,-0.0,,,0.0032672290700919665,0.0015522927548691084,-2.849556353028975e-06,-3.213906649610532e-05,-2.938607624077864e-05,1.6036546558699538e-05
67,subpipe,Chunk0,-0.0,,,-0.028209205768107756,-0.002977203273290193,-0.0018400426672567133,-0.005558665588644078,-0.0004995665240809284,-0.0033677569893410912
68,subpipe,Chunk4,-0.0,,,0.010104102666136117,-0.0034499911988048536,0.0009569538344329616,-0.0006994887712673462,-4.341726239970414e-05,1.6186547686217105e-05
69,subpipe,Chunk4,-0.0,,,0.0007400751797515195,-0.003799038255983837,0.0005042946044282827,-3.214755920595059e-05,-2.93796831728675e-05,1.6042546387965945e-05
70,subpipe,Chunk3,-0.0,,,-0.03628612268908534,0.0014198379833011952,-0.0018761293527136268,0.0037622004049756882,-0.00040630980287224193,-0.002398645524581362
71,subpipe,Chunk0,-0.0,,,0.015038295303320359,0.002194362362895985,-0.0033847799590409674,-0.010189462549154307,-0.006907084582774231,-0.00016333102107800684
72,subpipe,Chunk1,-0.0,,,-0.00032601298774410594,0.0008000403423020682,0.002062600230918097,0.0010577410579529019,0.0006873127854371877,-0.0006189034993556895
73,subpipe,Chunk4,-0.0,,,0.0010718123144822108,-0.003526912379863984,0.008287550047554115,-0.0006994917558986974,-4.337274461096953e-05,1.6208307035490854e-05
74,subpipe,Chunk0,-0.0,,,-0.01811359510084622,0.003143584853563558,-0.00020061283180108168,0.020031974414526182,-0.0013004837624896175,-0.0029423152152509894
75,subpipe,Chunk4,-0.0,,,0.00064368902664664,-0.005537369384061692,0.0010807355931360808,-0.0007025819586953855,-4.371346856318874e-05,-0.0006066794177455437
76,subpipe,Chunk2,-0.0,,,0.0029113833578341577,0.0025323908954576983,0.0005411823294903397,0.00019266185849895777,0.0001894557204607763,2.8655196263650032e-05
77,subpipe,Chunk2,-0.0,,,0.0017776547669293517,0.002842015966795038,0.0005325190592728216,-0.00012386458692670332,-3.130939881609735e-05,1.6061370957839334e-05
78,subpipe,Chunk3,-0.0,,,0.0005126928436017712,0.0028753726397793486,0.0006082418400258438,-0.0006853116333453406,0.00036287905503652566,-0.00024500560907516803
79,subpipe,Chunk0,-0.0,,,0.023529117960173353,-0.00933603023917981,-0.0006208370014176486,0.0010276282677213777,0.0029590780623905875,-0.0014958919112637004
80,subpipe,Chunk0,-0.0,,,-0.02783301604944666,0.0024026676215223026,-0.0024557890062842265,-0.0010659786255870888,-0.0002175022222737907,0.0023096482532675767
81,subpipe,Chunk3,-0.0,,,0.01244031929862183,-0.009634395586497506,-0.007436611699116447,0.00011755753040532224,-0.0007991898910319543,0.00128655263200311
82,subpipe,Chunk4,-0.0,,,-0.0006393684069321927,-0.006210526044142713,0.0010591483266416456,0.00025127720228599557,-2.640275083026934e-06,-0.0002672461447517824
83,subpipe,Chunk3,0.0003483243194273917,,,0.0010744102066257667,0.0033608996508315988,-0.0009294653224943222,-0.0011939171349409086,8.611928956069753e-05,0.0005222218026027523
84,subpipe,Chunk0,-0.0,,,-0.030894603443193315,0.0030878680221851857,-0.0025304509036580525,0.004812720252124836,-0.0005221229510957752,-0.0013325570244386929
85,subpipe,Chunk0,-0.0,,,0.009182912103582819,0.013745212474672093,-0.0024863053894070655,-0.0046158586050460354,-0.0011465848174460824,-0.0019854107444839506
86,subpipe,Chunk3,-0.0,,,0.010778940936688592,-0.001222776938712706,-0.008004424421971258,-0.0007484043626725113,0.005337335878434443,-0.00012085149318745618
87,subpipe,Chunk3,-0.0,,,-0.015588023055344692,-0.0067610874430255935,-0.0009311456039279342,-0.016703532698281905,-0.0037955788383719265,0.00113691429678555
88,subpipe,Chunk3,-0.0,,,-0.014858107003371031,0.0011826289500443564,-0.001760565973169648,-0.0024798601185750425,0.00030359754227307086,0.001412708006536765
89,subpipe,Chunk3,-0.0,,,-0.015047892466239957,0.0016589719166718718,0.001868335279536772,0.0048193397522486425,0.000710305771760205,4.898073972419068e-05
90,subpipe,Chunk0,-0.0,,,0.019437606761788812,0.001043264909809533,-0.0012580575853709398,0.0033218360028088967,-0.0013143406854082113,-0.0006600712154245198
91,subpipe,Chunk2,-0.0,,,0.0007279943434720273,0.0002793906622031857,0.0014179455709804592,1.6714543458380524e-05,0.0006012514723159504,6.0919222056849624e-05
92,subpipe,Chunk0,-0.0,,,0.014766222863168796,-0.000510816910786973,-0.002712953691936281,-0.0001994416510611158,0.00020600982997339638,-0.0013064826192692018
93,subpipe,Chunk1,-0.0,,,0.001784062264160468,0.0008488575621220398,0.0012669941288665824,-0.00033132471977626255,-1.534457587981466e-05,-0.00028197594155648687
94,subpipe,Chunk1,-0.0,,,0.00045254949744219926,0.0009615599702453043,0.0010473979853615023,0.0006352075562649523,-1.541219339844361e-05,1.5883533696844842e-05
95,subpipe,Chunk3,-0.0,,,0.011714314394956777,-9.497634094855162e-06,-0.008200983731524912,-0.0029990496553789687,0.005309800739669139,-2.7510392155320233e-05
96,subpipe,Chunk0,-0.0,,,-0.03320349084490444,-0.0033408894631192063,-0.001808429048893808,0.002037631749881774,-0.0015088586841783234,0.0012658452268892871
97,subpipe,Chunk1,-0.0,,,0.0018318335363553286,0.0009821093722498838,0.000851743882125498,-0.000699491881438153,-4.3371834425371107e-05,1.6168011025969873e-05
98,subpipe,Chunk1,-0.0,,,0.00041416931632960193,0.0016608709318920425,0.0009604314336384491,0.0012763830555735562,-1.975848148886255e-06,1.57335760031409e-05
99,subpipe,Chunk2,-0.0,,,0.0022690607895826127,0.0038347922094175185,0.001264150294166108,-0.00039595945568367713,0.00035438947984966883,3.923598356410755e-05
100,subpipe,Chunk0,-0.0,,,0.013784658210315926,-0.00539915876484526,-0.0006161364239596325,0.0008258944308098795,-0.002009954469662443,0.002634015288605009
101,subpipe,Chunk3,-0.0,,,-0.016750900457467865,-0.001253514879604872,-0.0015057722606280795,-0.006043639968003535,0.00043318332795006317,-0.0012202169448138872
102,subpipe,Chunk1,-0.0,,,-0.0001955009656915378,0.0005830962557496803,0.0009274075305566518,-0.0006983076594006946,-9.251208600409902e-05,0.0006818835564430621
103,subpipe,Chunk2,-0.0,,,0.0015718190048832816,0.003114234582012639,0.0001591188291422507,-0.0006983159911978135,-1.6060276207256515e-05,4.680815086832902e-05
104,subpipe,Chunk0,-0.0,,,0.02217224420279652,-0.0044432063807248075,-0.00044397985828585683,-0.0034167914355122224,0.0017997392499993557,0.0014945505514971677
105,subpipe,Chunk0,-0.0,,,-0.02536607917406896,-0.0008732012042197325,-0.0017847916929350286,0.015356841895628219,-0.0010395961756369846,9.610487425053554e-05
106,subpipe,Chunk3,-0.0,,,-0.031965333778537726,-0.008669283175961356,-0.0017137229822119695,-0.00032032791443520575,0.001238078668087997,0.0033774972154308074
107,subpipe,Chunk0,-0.0,,,-0.0151077342327794,-0.0031371212918968063,-0.0015853195620673943,0.014373914707676618,0.002049064555502988,3.705156708530812e-05
108,subpipe,Chunk1,-0.0,,,-0.0008718195416915046,0.0015527840518607101,0.00709167452291151,0.0005618735817634382,-0.0002487211290850556,-8.902325015438648e-07
109,subpipe,Chunk3,-0.0,,,0.0005600643493494163,0.0014410591489366373,0.0008199588865135425,0.0005724822479932619,2.8379855244627126e-05,-0.0005882521336352177
110,subpipe,Chunk3,-0.0,,,-0.024938257117601365,-0.004298012211402081,-0.0013185809691793455,0.008385831943138652,-0.0007223956357792899,0.0012266328584545662
111,subpipe,Chunk0,-0.0,,,0.024749415235753594,-0.009353896094825946,0.0008656050220384333,0.0026435506753070895,-0.0005480469557927676,-0.0013620841153987498
112,subpipe,Chunk2,-0.0,,,0.0021803243183333896,0.0028942215387812937,0.0001783956187052689,-0.0007255942962763992,-0.0007086561050560911,-3.14595243631906e-05
113,subpipe,Chunk2,-0.0,,,-5.890552070656187e-05,-0.0004665910977344039,0.0009479321608728012,-7.29168067303536e-05,-0.0006938166138077051,-3.3265073415102625e-05
114,subpipe,Chunk1,-0.0,,,-0.0006048948288234232,-0.0005218922374866683,0.0008962527377943102,0.0006352078047471567,-1.5402996351296632e-05,1.586618890134755e-05
115,subpipe,Chunk3,0.0008880867652545575,,,6.36726674051143e-05,0.003274696895358293,0.00018616853236402828,0.0002140466764824219,-0.0004044017572797398,-0.00027851718553132467
116,subpipe,Chunk4,-0.0,,,0.0033710677132916026,-0.005489312094479763,0.0010290980516659955,-0.0006359570928122906,-4.205002847719398e-05,1.61788710130884e-05
117,subpipe,Chunk2,-0.0,,,0.0021206038649726807,0.004258429693381958,1.467117984007029e-05,-3.214078151856056e-05,-2.9387197999707337e-05,1.603778885415164e-05
118,subpipe,Chunk2,-0.0,,,0.0039374697808103485,0.00515458551275283,-0.00013473223538337085,-0.0007172094282292559,-0.0006114421192444633,-2.157178160906017e-05
119,subpipe,Chunk0,-0.0,,,0.019833803978156237,0.0007757874173954969,-0.0022692466711534075,0.0014951748414636272,-0.0007405955265164502,-0.0030160063937476342
120,subpipe,Chunk0,-0.0,,,-0.016369665776646412,-0.0009484270279634155,-0.0015852654749362379,-0.018387170462821813,-0.0011313255761038266,-0.0005734670339618293
121,subpipe,Chunk0,-0.0,,,-0.03361764394115784,0.0007831423805253393,-0.0021329767696641098,-0.0030586849038177813,0.0019250989960157595,0.002004052071745126
122,subpipe,Chunk4,-0.0,,,0.0035038595544004294,-0.006317093411512337,0.00032931008215270145,-3.214989826115814e-05,-2.932481830846453e-05,1.604221079584199e-05
123,subpipe,Chunk3,-0.0,,,0.0015606987849370439,0.004848899166621084,0.0009351564986662051,-0.00014107918612289833,0.00011935165444805946,-0.0006443391410740725
124,subpipe,Chunk1,-0.0,,,0.00393186658721794,0.0045282005113179554,0.0010109365356178698,-0.000699489814076621,-4.3377008658954984e-05,1.62088070224339e-05
125,subpipe,Chunk0,-0.0,,,0.019678833472543754,-0.00756608894933608,-0.0011771563399769274,9.192272617828271e-05,-0.0026185218825456697,-0.0014455931026521312
126,subpipe,Chunk0,-0.0,,,0.002553038356373562,0.010265140215462768,-0.0026155377529715235,-0.0018324212424518575,-0.0001363120713203452,0.0006822094671110125
127,subpipe,Chunk1,-0.0,,,6.291380926959226e-05,-0.0014914125615777879,0.0013800300748138233,-8.023386155421683e-05,-0.000693610730399079,-2.9236209338381857e-05
128,subpipe,Chunk2,-0.0,,,0.003527501798348971,0.005245144194790526,0.0008395234498475864,0.0009257617447083475,0.00041956637535073597,-0.0006325941634304795
129,subpipe,Chunk4,-0.0,,,0.002369322125157778,0.006928494384549323,-0.0017081440565886775,-0.003406209284714991,0.0024034920475835614,0.004128158721507885
130,subpipe,Chunk0,-0.0,,,-0.025446456427679783,0.007678059938628488,-0.002653885107722588,-0.026510769740119264,-0.0004855940487772662,0.00024658176139736405
131,subpipe,Chunk4,3.413081672354478e-05,,,0.0006569941828053072,-0.0039061590843546775,0.00800052658654997,-3.213999847535034e-05,-2.9396907690582274e-05,1.6020881630782802e-05
132,subpipe,Chunk4,-0.0,,,0.0003951503259117359,-0.003158820902108571,0.008201276930327654,-0.0006994848954520682,-4.337669469114979e-05,1.6189633171554786e-05
133,subpipe,Chunk4,-0.0,,,0.0017305565206840107,-0.004572658013888083,0.0012551733981648083,-3.2133964881475254e-05,-2.945023723755181e-05,1.6032872958579645e-05
134,subpipe,Chunk2,-0.0,,,0.000632130273935276,0.00314338951855547,0.001054548038161677,0.0005969718684699131,-0.000648193552453582,-0.000708262612265238
135,subpipe,Chunk3,-0.0,,,-0.026783624226198652,-0.0020459921038768645,-0.0018497633570731251,0.0020117304563249364,0.001357659351756641,-0.0001862740120084848
136,subpipe,Chunk2,-0.0,,,-0.00011817892556277275,0.0026048917272015757,0.0011284587900217042,-1.0009573633407539e-05,0.0002825604123033432,-0.00033715519112966034
137,subpipe,Chunk3,-0.0,,,-0.03102297445069102,-0.0004122193580753691,-0.0029263394062832263,0.0016522215378705065,0.0019791347263322383,-0.002943018766659892
138,subpipe,Chunk3,-0.0,,,0.010453362767734524,0.00018755417729473075,-0.008025763211107284,-0.0020823115636622023,0.005837789161064039,0.00047669611346563384
139,subpipe,Chunk0,-0.0,,,0.018824494261769593,-0.001238046173443567,-0.001193846051906694,0.0059731296424939415,0.00010827567780635664,-0.002655288471738424
140,subpipe,Chunk3,-0.0,,,-0.033584506054242694,0.008377098965641878,-0.004517764226964527,0.0004778304552053202,0.0005971463813847905,0.0016472355206727212
141,subpipe,Chunk4,-0.0,,,-0.0005883104980398465,-0.004818900858010007,0.00033379029998857395,0.0013179835192516592,0.0006642671994020169,6.126874675303419e-05
142,subpipe,Chunk2,-0.0,,,-0.0012351069407027246,0.0011107945789012098,0.0015928105775428036,-3.214104163596283e-05,-2.9398483955753085e-05,1.6039318590512858e-05
143,subpipe,Chunk3,-0.0,,,0.0013391984443265343,0.0006988076186233873,0.0003845655337127814,-5.513563176515796e-05,-0.000586502582735791,-2.7566369455778684e-05
144,subpipe,Chunk2,-0.0,,,-0.0008517458711433497,0.0007309696223761694,0.000508273417955035,0.0006362493771692965,-5.785282978216822e-05,0.0006820326777476048
145,subpipe,Chunk4,-0.0,,,0.0012004471751754257,0.014945469343053129,-0.0032500661789839308,-0.0007498154111894874,0.0014667123794143582,0.0007820263061632961
146,subpipe,Chunk3,-0.0,,,-0.028782762087358,-0.0076258272549246855,-0.0014576485804427878,0.002526783808903852,-9.830230520214277e-05,0.0019448509986203612
147,subpipe,Chunk0,-0.0,,,0.014155738840467285,-0.0020916607130191662,-0.0007932084582548195,-0.002187484753674607,0.002020191922733083,0.0008420216185238408
148,subpipe,Chunk1,-0.0,,,0.002893992855779719,0.002538439975704222,0.0011128053235378828,-3.213980691607833e-05,-2.9396059973507725e-05,1.6028730853288546e-05
149,subpipe,Chunk2,0.00026637907350172816,,,0.0033544455739973568,0.0037444292131576747,0.0008323736200530907,-0.0007389267529640097,-0.0007081778295920165,-2.889730751064933e-05
150,subpipe,Chunk3,-0.0,,,0.0007286337722511657,0.003446441917816819,9.120840610901081e-05,-3.2140768811958575e-05,-2.9392237906244962e-05,1.6033400583812805e-05
151,subpipe,Chunk4,-0.0,,,-0.0002920891566826677,-0.006393245289126059,0.0007120277958816423,0.0001901402590441986,-0.0002524574391159789,-2.056550882695541e-06
152,subpipe,Chunk1,-0.0,,,0.002372519568440726,0.0014481531112191268,0.0014290728854696264,1.727821677581538e-05,0.0006350667773983333,5.600659072464465e-05
153,subpipe,Chunk2,-0.0,,,-0.0009805381301426289,0.0010680005680155156,0.0012691673527633924,-3.214053742124319e-05,-2.9396810871385758e-05,1.6041862445312318e-05
154,subpipe,Chunk0,-0.0,,,0.004413109159275465,0.0013567134111154998,0.00861621903567379,-6.502426555307551e-05,-0.00021249492878864582,0.000668928431798501
155,subpipe,Chunk4,-0.0,,,-0.024924910076773134,-0.007654474517002541,-0.0006194009856216898,-0.0004383944135982231,-0.00040382443250805243,0.0006564423905964056
156,subpipe,Chunk2,-0.0,,,0.002905806396087666,0.0027657945188842197,0.0008604908500947974,-0.0004140042304861663,0.00038064476556460143,-0.00022294057388317197
157,subpipe,Chunk2,-0.0,,,0.0003520891779884827,0.0018958656443475608,0.0004135867328982251,-0.0006994909373253892,-4.336989417552964e-05,1.618978181161818e-05
158,subpipe,Chunk3,-0.0,,,-0.030415575995028626,0.00822443637180171,-0.003824572237932363,0.017134742397989677,-0.00040872381086948034,0.0005994779023430831
159,subpipe,Chunk4,-0.0,,,0.004579946658380055,0.004780453267510025,-0.001499097023731206,0.0016276839057313994,0.0022921558827760594,0.0002955744899367906
160,subpipe,Chunk4,-0.0,,,0.0015672743378571054,-0.00505457515822356,0.0009252038537390161,0.0018189997954547897,9.417234910498529e-06,1.5620565779069275e-05
161,subpipe,Chunk1,-0.0,,,0.0032346326954879423,0.004093101583375191,0.0011759017245474756,-3.2723001435789304e-05,-5.481297352880814e-06,-0.00034464802965007056
162,subpipe,Chunk0,-0.0,,,0.013446417000224344,0.00409756878101948,-0.0027674784049667982,-0.0024459918220014892,0.0027926895477211585,-0.000476497410099747
163,subpipe,Chunk0,-0.0,,,0.02262267817855627,-0.00923466414191716,-0.003987937913982199,0.0025091519769204398,0.0013515822718917429,0.0006903369254643583
164,subpipe,Chunk1,-0.0,,,-0.0004921306447400583,-0.0011831865942549882,0.0009772375677220997,0.0006352078097044771,-1.54101866415677e-05,1.5905972883702738e-05
165,subpipe,Chunk0,-0.0,,,0.015526694447303228,0.0071867048658916495,-0.0032571126973731683,-0.0030073376682908243,0.002010396560748362,-0.0007217703935429618
166,subpipe,Chunk1,-0.0,,,0.0004247671916047093,0.002189277367247725,0.0005045968863861518,-5.406336552789942e-05,-0.0004253958717954799,-1.4925812012534298e-05
167,subpipe,Chunk4,-0.0,,,-0.02254396437903673,-0.006845881573857237,-0.0001509258808429664,-3.078487559439714e-05,-8.669362507179897e-05,0.0006870468361771331
